LocationID,ApogeeID,min_log(R51),min_log(R101),min_log(R151),min_log(R151/R101),min_log(R101/R51),max_log(xr),Identifier
5598,4363,2M18001201-2631398,0.6007,0.7432,0.8041,0.0583,0.141,1.6498,JRC
5599,4363,2M18002014-2636478,0.8488,0.9342,1.016,0.081,0.0854,1.1784,JRC
5600,4332,2M18002826-3032068,1.0763,0.9473,1.0239,0.0604,-0.1389,1.2461,JRC
5601,4283,2M18004179+0258541,0.941,1.0863,1.1333,0.0261,0.0988,0.6532,JRC
5602,4355,2M18011118-2227100,0.6148,0.7066,0.7699,0.0374,0.0918,1.1523,JRC
5603,4526,2M18011389+6010284,0.6443,0.7728,0.8503,0.0712,0.1285,1.0717,JRC
5604,4332,2M18012731-3001545,0.8157,0.9478,1.0014,0.0394,0.1321,0.6797,JRC
5605,4378,2M18013570-1755079,0.7562,0.7984,0.8753,0.0769,0.0421,1.1713,JRC
5606,4355,2M18020741-2138099,0.9687,0.8356,0.767,-0.0687,-0.1331,1.3497,JRC
5607,4332,2M18023443-2952598,0.5674,0.7131,0.7988,0.0762,0.1365,0.9986,JRC
5608,4332,2M18023759-2950109,1.0775,0.8718,0.9567,0.0836,-0.2057,1.3633,JRC
5609,4332,2M18024917-3039423,0.7546,0.8995,0.9819,0.0673,0.1246,0.8129,JRC
5610,5132,2M18030940-0804269,0.5268,0.6761,0.7614,0.0697,0.0837,0.9001,JRC
5611,5132,2M18031731-0815004,0.9440000000000001,1.0288,0.9794,-0.1643,-0.4341,1.6743,JRC
5612,4366,2M18034408-2518450,0.9473,0.7625,0.7298,-0.0328,-0.3749,1.3563,JRC
5613,4332,2M18035235-2955151,0.9888,0.84,0.9149,0.0749,-0.157,1.2521,JRC
5614,5132,2M18035931-0943193,0.5720000000000001,0.7020000000000001,0.7714,0.0011,0.098,0.8847,JRC
5615,4378,2M18040248-1805575,0.5277,0.6644,0.7474,0.083,0.1367,1.0984,JRC
5616,4355,2M18041101-2231447,0.9072,0.9506,1.0028,0.036000000000000004,0.0435,0.9833,JRC
5617,4332,2M18041201-2954034,0.9788,0.8490000000000001,0.9313,0.0786,-0.2277,1.4287,JRC
5618,4366,2M18041435-2455385,0.9943,0.6674,0.7529,0.0855,-0.4101,1.3356,JRC
5619,4388,2M18042203-2917298,0.5746,0.7205,0.8069,0.0864,0.146,0.9342,JRC
5620,5132,2M18045856-0844201,0.9081,0.9751,1.0359,-0.0513,-0.0749,0.9664,JRC
5621,4366,2M18050287-2441376,1.0490000000000002,0.7502,0.7465,-0.0037,-0.3254,1.5669,JRC
5622,4363,2M18052075-2645549,0.9934,0.7438,0.6871,-0.0567,-0.2496,1.4269999999999998,JRC
5623,4370,2M18052444-1520538,0.6769,0.8124,0.8915,0.0774,0.1349,1.1528,JRC
5624,4332,2M18052881-2936483,0.9676,0.5524,0.6395,0.0835,-0.4153,1.3073,JRC
5625,4527,2M18054212+7340550,0.7675,0.7979999999999999,0.7618,-0.0362,-0.0388,1.6413,JRC
5626,4332,2M18061259-2932127,0.9927,0.7858,0.8558,0.0697,-0.2118,1.4539,JRC
5627,4332,2M18062298-2934574,0.8157,0.9637,1.0418,0.0761,0.1258,1.0564,JRC
5628,4366,2M18062539-2508532,0.992,0.723,0.8035,0.0776,-0.2762,1.2828,JRC
5629,5070,2M18062787+0711460,0.8601,0.8533,0.8524,-0.0009,-0.0068,0.6561,JRC
5630,5132,2M18063706-0749032,0.6962,0.795,0.8751,-0.0998,-0.0671,1.3644,JRC
5631,5132,2M18063956-0732533,0.7398,0.8828,0.9559,0.0432,-0.2389,1.178,JRC
5632,4329,2M18064436-3145186,0.8363,0.9237,0.9805,-0.0609,-0.2187,1.7354,JRC
5633,4366,2M18065593-2449047,0.5817,0.7272,0.8071,0.0799,0.1455,0.7924,JRC
5634,4366,2M18070105-2519382,0.7008,0.8285,0.8726,0.044000000000000004,0.1277,1.5228,JRC
5635,4366,2M18072550-2523085,0.9766,1.0648,1.1277,0.0629,0.0882,0.9238,JRC
5636,4378,2M18075004-1703361,0.8486,0.7633,0.7352,-0.027999999999999997,-0.0854,1.6093,JRC
5637,4329,2M18075069-3116452,0.4836,0.6284,0.7141,0.0726,0.1376,1.1697,JRC
5638,4283,2M18080646+0244373,0.4815,0.6268,0.7115,0.0781,0.1426,1.1387,JRC
5639,4347,2M18081808-2553287,0.7968,0.934,1.0204,0.0864,0.1372,0.7702,JRC
5640,4347,2M18082578-2525262,0.9355,1.0633,1.1420000000000001,0.0787,0.1279,0.7101,JRC
5641,4329,2M18085816-3127517,0.8447,0.9272,0.9121,-0.1015,-0.2106,1.4568,JRC
5642,4370,2M18085948-1555569,0.4939,0.6425,0.7294,0.0862,0.1474,0.5319,JRC
5643,5132,2M18091012-0754358,0.8096,0.6422,0.5756,-0.1401,-0.3544,1.6142,JRC
5644,5132,2M18091399-0826378,0.8423,0.9688,1.0453,-0.0324,-0.2802,1.2944,JRC
5645,5132,2M18093156-0808359,0.8746,0.7946,0.746,-0.2073,-0.0819,1.6058,JRC
5646,5070,2M18100329+0532276,0.9673,1.0226,1.0551,-0.0293,0.0215,1.3965,JRC
5647,5132,2M18100835-0927485,0.8728,0.9341,0.9881,-0.1053,-0.1684,1.4878,JRC
5648,4349,2M18101778-2726026,1.0278,0.7937,0.8802,0.0865,-0.2341,1.2876,JRC
5649,4356,2M18103554-1811011,0.5058,0.6486,0.7297,0.0811,0.1429,0.8243,JRC
5650,4393,2M18104783-2824046,0.5721,0.6783,0.7651,0.0848,0.1062,1.1895,JRC
5651,4393,2M18120062-2824076,1.0412,0.8479,0.9283,0.0746,-0.1933,1.3115,JRC
5652,4393,2M18120515-2830012,1.0434,0.7911,0.8746,0.0784,-0.2523,1.3474,JRC
5653,4527,2M18121950+7323418,0.6386,0.7733,0.8575,0.0043,0.0211,1.1045,JRC
5654,4107,2M18123727+0015435,0.6083,0.7261,0.8014,-0.0666,0.023,1.4438,JRC
5655,4373,2M18124309-2259099,0.9874,1.0885,1.1409,0.0524,0.1011,0.7864,JRC
5656,4393,2M18124331-2923278,0.8904,0.6234,0.5134,-0.11,-0.267,1.4586,JRC
5657,4349,2M18131793-2703073,0.92,0.6526,0.6189,-0.0337,-0.2674,1.2287,JRC
5658,4379,2M18132601-1431350,0.9094,0.7592,0.7053,-0.0539,-0.1502,1.5219999999999998,JRC
5659,4393,2M18140825-2846083,0.9196,1.0218,1.101,0.0187,0.1022,1.3851,JRC
5660,4107,2M18142136+0007123,0.8881,0.8315,0.7914,-0.083,-0.1013,1.7196,JRC
5661,4373,2M18142965-2312293,0.9704,1.0822,1.1448,0.0626,0.1118,0.5829,JRC
5662,4107,2M18143369+0010328,0.8437,0.9899,1.0725,-0.0562,-0.0206,1.2201,JRC
5663,4341,2M18143779-2048480,0.7257,0.8641,0.9239,0.0598,0.1384,1.0575,JRC
5664,4393,2M18143948-2930169,1.0962,0.8326,0.9163,0.0827,-0.2637,1.3345,JRC
5665,4107,2M18151497+0152510,0.8267,0.9165,0.9304,0.0139,-0.0411,0.8115,JRC
5666,4107,2M18152544+0203097,0.4577,0.6016,0.6868,-0.0055,0.038,0.6844,JRC
5667,4393,2M18153119-2848286,0.6662,0.6254,0.7120000000000001,0.0844,-0.0408,1.2659,JRC
5668,4107,2M18153200+0109585,0.8901,1.0328,1.1066,-0.1295,-0.0875,1.1059,JRC
5669,4344,2M18154015-1212453,0.722,0.8646,0.9454,0.0807,0.1426,0.7947,JRC
5670,4107,2M18155223+0026263,0.9259,1.014,1.0575,-0.1239,-0.2191,1.4225,JRC
5671,4344,2M18161098-1223031,0.7374,0.8789,0.9621,0.0832,0.1415,0.8936,JRC
5672,5070,2M18162126+0620369,0.9371,0.9342,0.9298,-0.0221,-0.0162,1.5771,JRC
5673,4341,2M18162884-2138565,1.0283,0.6543,0.7389,0.0846,-0.374,1.3433,JRC
5674,4357,2M18172750-1441138,0.8013,0.9443,1.0285,0.0843,0.1429,1.01,JRC
5675,4374,2M18173492-1842282,0.7240000000000001,0.7424,0.6091,-0.1333,-0.0821,1.3308,JRC
5676,4339,2M18180315-1604176,0.5904,0.7344,0.8199,0.0855,0.1439,0.5643,JRC
5677,4357,2M18180473-1438338,0.9326,0.9428,0.9461,0.0033,0.0102,1.1307,JRC
5678,4344,2M18180835-1249483,0.8574,0.9621,1.0396,0.0775,0.1047,1.1226,JRC
5679,4107,2M18183946+0045126,0.8085,0.7332,0.7503,-0.0978,-0.2101,1.4375,JRC
5680,4374,2M18184791-1906270,0.6186,0.7667,0.8497,0.0808,0.1436,0.6021,JRC
5681,4344,2M18190297-1206360,1.1154,0.9461,0.9555,0.0094,-0.1693,1.2446,JRC
5682,4339,2M18190403-1618063,0.9891,0.8495,0.7998,-0.0496,-0.1397,1.0842,JRC
5683,4107,2M18191402-0016205,0.7837,0.4526,0.532,0.0794,-0.42,1.3144,JRC
5684,4357,2M18192203-1411326,0.6791,0.7595,0.8353,0.0758,0.0804,1.1528,JRC
5685,4374,2M18192344-1851120,1.0726,0.5886,0.6753,0.0831,-0.484,1.3328,JRC
5686,4357,2M18192899-1452043,0.6286,0.7755,0.8586,0.0831,0.1469,1.1123,JRC
5687,4107,2M18195667-0005230,0.6249,0.6569,0.7277,0.0708,0.032,1.1672,JRC
5688,4369,2M18200030-1723436,1.0725,0.9421,1.0233,0.0787,-0.1305,1.2461,JRC
5689,4456,2M18205706-0921313,1.0881,0.7812,0.8421,0.06,-0.3069,1.4724,JRC
5690,4107,2M18211309+0101015,0.96,1.016,0.9231,-0.1628,-0.1208,1.5218,JRC
5691,4107,2M18211739+0150079,0.8586,0.8742,0.9051,0.0309,-0.1836,1.5018,JRC
5692,4107,2M18212797+0003083,0.9351,0.9613,0.9329999999999999,-0.0913,-0.0365,1.7008,JRC
5693,4469,2M18213135-0240019,0.7893,0.9267,1.012,-0.0261,-0.0631,1.3919,JRC
5694,4107,2M18214714+0106533,0.7775,0.9074,0.9834,0.0094,0.0049,1.521,JRC
5695,4369,2M18215390-1833483,0.8046,0.9442,1.0229,0.0788,0.1396,0.8982,JRC
5696,4281,2M18221852-0511567,0.8971,1.001,1.0333,-0.2135,0.0237,1.3057,JRC
5697,4107,2M18223740+0045367,0.9429,0.9473,0.9146,-0.1046,-0.0063,1.5182,JRC
5698,4469,2M18231851-0441498,0.9815,1.0819,1.141,0.0537,0.1004,0.5829,JRC
5699,4281,2M18232235-0509094,0.6534,0.4579,0.44,-0.0179,-0.1956,1.7324,JRC
5700,4369,2M18232572-1707279,0.9461,0.7746,0.7178,-0.0995,-0.1715,1.6238,JRC
5701,4357,2M18234612-1501159,0.8772,0.7761,0.8604,0.0843,-0.10099999999999999,1.3675,JRC
5702,4456,2M18241527-0814244,0.8672,0.9954,1.0452,0.0492,0.1183,1.7444,JRC
5703,4281,2M18241948-0552080,0.752,0.7394,0.7868,0.0473,-0.0126,1.3630000000000002,JRC
5704,4307,2M18242761+1636576,0.9714,1.0695,1.1420000000000001,0.0418,0.0867,1.2362,JRC
5705,4456,2M18243000-0810301,0.9498,0.8644,0.8435,-0.0891,-0.1228,1.5748,JRC
5706,4375,2M18243930-1523327,0.9901,0.7485,0.6576,-0.0909,-0.2416,1.665,JRC
5707,4281,2M18250163-0516410,0.9499,1.0632,1.121,-0.0921,-0.0909,1.3767,JRC
5708,4456,2M18252756-0840235,0.8884,0.9931,1.0692,0.0761,0.1034,1.1164,JRC
5709,4456,2M18260741-0809085,0.9409,0.7099,0.6374,-0.0893,-0.2449,1.6219999999999999,JRC
5710,4281,2M18261274-0646548,0.9335,0.9143,0.8798,-0.0389,-0.156,1.6006,JRC
5711,4358,2M18263585-1030578,1.0607,0.9302,0.9941,0.0618,-0.1304,1.4175,JRC
5712,4281,2M18264494-0724054,0.7523,0.9004,0.9762,0.0756,0.1407,0.7190000000000001,JRC
5713,4369,2M18264551-1747096,0.7337,0.8764,0.9573,0.0809,0.1427,0.9796,JRC
5714,4281,2M18265766-0630463,0.9622,1.0789,1.1517,0.0132,0.0347,1.0159,JRC
5715,4340,2M18271450-1330530,0.8576,0.6626,0.6133,-0.0493,-0.195,1.5266,JRC
5716,4281,2M18275819-0605126,0.9997,1.0585,1.1284,0.0479,0.0535,1.3028,JRC
5717,4358,2M18280206-1217422,0.6467,0.7948,0.8803,0.0852,0.1474,1.1133,JRC
5718,4469,2M18291535-0246211,0.6109,0.7404,0.8182,0.0594,0.0831,1.1507,JRC
5719,4281,2M18301410-0639464,0.8435,0.6326,0.5777,-0.1687,-0.2109,1.536,JRC
5720,4244,2M18302377-0002426,0.6424,0.7807,0.8647,0.0202,0.1101,1.6558,JRC
5721,4358,2M18303226-1051502,0.9448,0.9476,0.9822,0.0044,-0.0385,1.0301,JRC
5722,4376,2M18304171-1222563,0.9255,1.0326,1.0963,0.0279,0.0372,0.8163,JRC
5723,4342,2M18304997-1417537,0.7296,0.8767,0.9616,0.0849,0.147,0.7364,JRC
5724,4244,2M18310222-0103054,0.9522,1.0176,1.0316,-0.1023,-0.0328,1.0534,JRC
5725,4342,2M18313965-1348073,0.95,0.8335,0.7925,-0.0411,-0.1165,1.633,JRC
5726,5156,2M18315085+0237527,0.5805,0.7296,0.8172,0.0846,0.1477,0.7782,JRC
5727,4376,2M18322777-1249395,0.6072,0.7348,0.8109,0.0761,0.1276,1.0446,JRC
5728,5032,2M18331466+1928495,0.8613,0.9848,1.0321,-0.0994,-0.0316,0.935,JRC
5729,4244,2M18332753-0105285,0.5813,0.7088,0.7928,0.0186,0.1024,1.0177,JRC
5730,4244,2M18333872-0157514,0.7476,0.7716,0.8258,-0.0591,-0.1013,1.3538,JRC
5731,4342,2M18335938-1343147,1.1134,0.9159999999999999,0.9251,0.0091,-0.1974,1.3646,JRC
5732,4244,2M18341073-0203445,0.997,1.131,1.1924,0.0375,0.1124,0.6532,JRC
5733,5156,2M18341583+0348497,0.9613,1.0591,1.0058,-0.0534,0.0978,0.5977,JRC
5734,5032,2M18343302+1949166,0.3128,0.3264,0.4091,0.0556,-0.2529,1.6777,JRC
5735,4244,2M18344458-0154398,0.7497,0.8737,0.9448,0.0166,0.081,1.436,JRC
5736,5203,2M18353396-0433071,0.6551,0.757,0.8340000000000001,0.0673,0.1019,1.1459,JRC
5737,5203,2M18361840-0443458,0.9965,0.9401,0.9847,-0.0176,-0.1585,0.9026,JRC
5738,5203,2M18362562-0417574,0.574,0.6859999999999999,0.7715,0.0734,0.1091,1.1296,JRC
5739,5203,2M18363633-0418171,0.6804,0.8251,0.9018,0.0768,0.1447,0.8137,JRC
5740,5203,2M18364602-0434060,0.5654,0.7115,0.7965,0.0825,0.1461,0.9670000000000001,JRC
5741,4244,2M18370102-0038004,0.8943,1.0368,1.0547,-0.0788,-0.1146,1.5783,JRC
5742,5032,2M18370339+1950559,0.4355,0.573,0.6526,0.0797,0.1374,0.9346,JRC
5743,4280,2M18375852-0738403,0.741,0.7784,0.7925,-0.0446,0.0374,1.3882,JRC
5744,4350,2M18385469-2916576,0.9482,0.6485,0.5391,-0.1261,-0.3285,1.406,JRC
5745,4350,2M18392371-3006385,0.5037,0.5907,0.6253,0.0347,0.0694,1.6380000000000001,JRC
5746,4350,2M18393033-2941066,0.7484,0.4601,0.3573,-0.1028,-0.2882,1.4688,JRC
5747,4106,2M18401190-0445207,0.5326,0.6781,0.7591,0.081,0.1456,0.5229,JRC
5748,4240,2M18402040-0226408,0.696,0.8409,0.9247,0.0718,0.1356,0.8159,JRC
5749,4279,2M18404634-0847445,0.8469,0.7956,0.8791,0.0759,-0.0513,1.1891,JRC
5750,5203,2M18410936-0600300,1.0538,0.8390000000000001,0.9182,0.0792,-0.22,1.3345,JRC
5751,4457,2M18411589-1016542,0.4742,0.6223,0.7095,0.0865,0.1468,0.7932,JRC
5752,4279,2M18415545-0901453,0.9463,0.7007,0.6476,-0.0532,-0.2605,1.5591,JRC
5753,4240,2M18420805-0130388,0.7861,0.9295,1.0152,0.0824,0.1367,0.85,JRC
5754,4240,2M18422326-0245209,0.5704,0.7125,0.7864,0.0602,0.1278,0.5536,JRC
5755,4106,2M18423165-0510569,0.6357,0.778,0.8611,0.0768,0.1334,0.5229,JRC
5756,5203,2M18423569-0528456,0.7789,0.9233,1.0001,0.0737,0.1436,0.7667,JRC
5757,4240,2M18432561-0206165,0.4837,0.6265,0.7114,0.0841,0.1318,0.8798,JRC
5758,4409,2M18435718+4231056,0.8923,0.8644,0.8451,-0.0883,-0.1661,1.2924,JRC
5759,5201,2M18435727-2524235,0.9668,1.0412,1.0647,-0.0311,0.0395,0.8431,JRC
5760,5201,2M18440465-2504243,0.6307,0.7721,0.8524,0.0615,0.1414,0.7954,JRC
5761,4409,2M18440688+4240500,0.4321,0.5706,0.6562,0.0832,0.1304,1.0936,JRC
5762,5201,2M18441561-2520371,0.9736,0.9503,0.8706,-0.0797,-0.0233,1.2836,JRC
5763,5003,2M18443142+4727585,0.8984,0.8863,0.9477,0.0431,-0.0121,1.0054,JRC
5764,4468,2M18443429+0633591,0.8669,1.0114,1.0797,0.0478,0.1145,0.5441,JRC
5765,5201,2M18444303-2521347,0.2832,0.3925,0.4268,-0.0053,0.1093,1.7174,JRC
5766,4381,2M18445019-2952486,0.958,1.0843,1.1574,0.0731,0.1263,0.986,JRC
5767,4240,2M18445290-0227346,0.6247,0.7714,0.8407,0.0618,0.1204,1.0277,JRC
5768,5003,2M18445723+4820467,0.6236,0.6517,0.6939,-0.0115,-0.0055,1.3444,JRC
5769,4240,2M18451017-0325306,0.6081,0.4564,0.4793,-0.0736,-0.1793,1.7037,JRC
5770,4381,2M18451151-3045078,0.9793,1.1187,1.1499,-0.0743,-0.1148,1.2799,JRC
5771,4381,2M18451301-2952432,0.823,0.7822,0.8679,0.0857,-0.0408,1.1814,JRC
5772,4381,2M18451472-2949316,0.672,0.8071,0.8895,0.0824,0.1352,0.794,JRC
5773,4240,2M18451898-0150567,0.628,0.7259,0.7719,-0.0697,-0.1407,1.1223,JRC
5774,5203,2M18451966-0438074,0.8376,0.5665,0.6508,0.0822,-0.4141,1.4856,JRC
5775,5203,2M18453083-0436516,0.7452,0.8738,0.9476,0.0697,0.1234,0.7547,JRC
5776,4240,2M18453419-0325432,0.6283,0.6994,0.7628,0.0441,0.057,1.5465,JRC
5777,4240,2M18453580-0240470,0.4762,0.6252,0.7084,0.0693,0.1128,0.9353,JRC
5778,5201,2M18455506-2548192,0.9614,1.0666,1.0917,0.0251,0.1052,1.0082,JRC
5779,4409,2M18455914+4446228,0.752,0.8764,0.9507,0.051,0.1197,1.1291,JRC
5780,5201,2M18460467-2552540,0.4986,0.6269,0.6987,0.0718,0.1283,0.8777,JRC
5781,4240,2M18460678-0337057,0.5013,0.6457,0.7325,0.0677,0.1261,0.9888,JRC
5782,5201,2M18461127-2558373,0.8901,1.0036,1.0826,0.0132,0.0263,1.3199,JRC
5783,4409,2M18461575+4400134,0.9489,1.0277,1.0606,-0.0793,0.0006,0.7649,JRC
5784,5008,2M18461929+4425039,0.7857,0.856,0.8769,-0.1799,-0.0441,1.4169999999999998,JRC
5785,5008,2M18461958+4330159,0.5245,0.6746,0.7568,0.0822,0.1501,0.6811,JRC
5786,4409,2M18462389+4313463,0.9631,0.8822,0.9034,-0.0926,-0.2154,1.5406,JRC
5787,4381,2M18462617-3005309,1.1269,0.9133,0.9828,0.0695,-0.2291,1.4775,JRC
5788,4240,2M18464091-0339226,0.7376,0.8679,0.9297,-0.0148,-0.2111,0.5283,JRC
5789,5201,2M18464542-2553093,0.4718,0.5509,0.6341,0.0832,0.0791,1.1419,JRC
5790,4381,2M18470625-2954500,0.9128,0.7936,0.752,-0.0416,-0.1192,1.2172,JRC
5791,4240,2M18470667-0226077,0.5278,0.5695,0.6424,-0.0763,-0.1645,1.7315,JRC
5792,5003,2M18470850+4625344,0.7494,0.8949,0.9708,0.0759,0.1455,0.8314,JRC
5793,5201,2M18471241-2548191,0.9721,1.115,1.179,0.0414,0.0699,0.8131,JRC
5794,5201,2M18471414-2433548,0.9506,0.9740000000000001,1.0237,0.0153,-0.0095,0.5057,JRC
5795,4381,2M18472524-2949544,0.5273,0.6585,0.7369,0.0746,0.121,1.3174,JRC
5796,5008,2M18473099+4303375,0.6099,0.7559999999999999,0.8416,0.0856,0.146,0.8875,JRC
5797,5029,2M18473285+0041547,0.95,1.0965,1.1666,0.0315,0.1112,0.7632,JRC
5798,5003,2M18475173+4820002,0.6691,0.8151,0.8922,0.0771,0.146,0.9476,JRC
5799,4381,2M18480676-3023124,0.8736,0.9972,1.0691,0.0719,0.1237,0.8611,JRC
5800,4381,2M18481084-3021258,0.7609999999999999,0.6017,0.5327,-0.0861,-0.1593,1.588,JRC
5801,5003,2M18481170+4708429,0.7332,0.6998,0.7825,0.0351,-0.105,1.2505,JRC
5802,5029,2M18481628+0052410,0.3561,0.4103,0.4976,0.0827,0.0475,1.2753,JRC
5803,4383,2M18482435-2916160,0.9501,0.8356,0.7838,-0.0518,-0.1144,1.3272,JRC
5804,4383,2M18484077-2845136,0.6223,0.7277,0.7981,0.0704,0.1054,0.7606,JRC
5805,4409,2M18484974+4255054,0.7833,0.8783,0.9328,-0.0601,-0.0476,1.2863,JRC
5806,5029,2M18485365+0123016,0.4782,0.6262,0.7108,0.0649,0.1255,1.426,JRC
5807,4240,2M18485612-0230079,0.7234,0.7872,0.8307,-0.1326,-0.0754,1.5033,JRC
5808,4383,2M18490024-2822591,0.8137,0.9283,0.9953,0.067,0.1146,1.0531,JRC
5809,4383,2M18491195-2852588,0.8789,0.9719,1.0373,0.0654,0.09300000000000001,1.5753,JRC
5810,5201,2M18491527-2527361,0.8106,0.9390000000000001,1.0129,0.0739,0.1283,0.7273,JRC
5811,5201,2M18491730-2436120,0.9555,1.008,0.9843,-0.0325,0.0334,1.1309,JRC
5812,5201,2M18492400-2539379,0.9544,0.9523,0.9472,-0.0051,-0.0021,1.2999,JRC
5813,4409,2M18492739+4328121,0.8166,0.7898,0.7772,-0.0319,-0.0895,1.1673,JRC
5814,4279,2M18493219-1028385,0.5816,0.7283,0.7994,0.0711,0.1242,1.0241,JRC
5815,4468,2M18493505+0513544,0.8216,0.9539,1.035,0.0811,0.11,0.5229,JRC
5816,4240,2M18494734-0159257,0.7671,0.8827,0.9571,0.0687,0.0992,0.6021,JRC
5817,4240,2M18495543-0134087,0.7361,0.8852,0.9509,-0.0269,-0.1177,1.1684,JRC
5818,4408,2M18495590+4738143,0.7846,0.8117,0.8264,-0.11800000000000001,-0.2627,1.5183,JRC
5819,5029,2M18500125+0128118,0.9851,1.0222,1.0103,-0.1379,-0.2343,1.7396,JRC
5820,5201,2M18500194-2443204,0.9311,1.0457,1.0683,-0.0159,0.0295,0.9104,JRC
5821,4409,2M18501597+4345164,0.8339,0.8665,0.8994,0.022000000000000002,-0.0236,1.1982,JRC
5822,5003,2M18501749+4754152,0.6514,0.7721,0.8576,0.0792,0.1207,1.0916,JRC
5823,4381,2M18502176-3028332,0.8972,1.0065,1.0808,-0.1059,0.1092,1.5064,JRC
5824,5029,2M18502700+0124143,0.6417,0.787,0.8705,0.0797,0.1394,0.809,JRC
5825,5003,2M18502740+4801118,0.8532,0.7285,0.8013,0.0729,-0.1247,0.9267,JRC
5826,4383,2M18502875-2838064,0.9936,1.0248,1.0213,-0.0034,0.0311,1.4152,JRC
5827,4409,2M18504300+4228156,0.9089,1.0392,1.1017,0.0457,0.1288,1.2416,JRC
5828,5008,2M18504373+4415092,0.9817,1.1079,1.1836,0.0758,0.1244,0.6941,JRC
5829,4240,2M18504586-0307032,0.4736,0.6068,0.6834,0.0383,0.1012,1.2487,JRC
5830,4409,2M18505237+4340120,0.6896,0.7542,0.8058,0.0493,0.0633,1.0702,JRC
5831,4408,2M18511490+4626562,0.8417,0.8016,0.7804,-0.0215,-0.0401,1.3183,JRC
5832,5201,2M18512406-2513033,0.4038,0.5422,0.6248,0.0771,0.1375,0.6829,JRC
5833,4331,2M18512603-3026342,0.8668,0.9836,1.0092,0.0256,0.0862,1.2133,JRC
5834,5029,2M18512967+0124295,0.9456,0.9968,0.9990000000000001,-0.0143,0.0512,1.5593,JRC
5835,5029,2M18513863+0033270,0.4573,0.5863,0.6655,0.0003,-0.0325,1.5296,JRC
5836,4408,2M18514514+4757294,0.8058,0.8211,0.8471,0.013999999999999999,-0.1178,1.5693,JRC
5837,4383,2M18514723-2843506,0.7895,0.8996,0.9757,0.0761,0.1102,1.1047,JRC
5838,5008,2M18520290+4243165,0.3877,0.5329999999999999,0.618,0.0851,0.1452,0.6923,JRC
5839,4409,2M18521480+4415039,0.9349,0.8491,0.8325,-0.0299,-0.0858,1.5939,JRC
5840,4331,2M18530761-3034493,0.6287,0.7661,0.8485,-0.1347,-0.1557,1.5201,JRC
5841,5029,2M18531548-0007457,0.7204,0.85,0.9229,0.0256,0.1049,1.1777,JRC
5842,5029,2M18531644-0009178,0.7743,0.7386,0.8222,0.0755,-0.0505,1.2139,JRC
5843,5003,2M18532301+4644089,0.5597,0.6967,0.7754,0.0529,0.13,1.1092,JRC
5844,5029,2M18532794+0052130,0.9285,0.6745,0.5553,-0.1762,-0.4074,1.6656,JRC
5845,5029,2M18533370-0029500,0.3528,0.4967,0.5831,0.0798,0.1377,1.0866,JRC
5846,4331,2M18533852-3107216,0.8526,0.6924,0.6683,-0.0241,-0.1601,1.7221,JRC
5847,5029,2M18534182+0041222,0.4551,0.5979,0.6817,0.0802,0.1374,0.9986,JRC
5848,5029,2M18534305+0026394,0.5418,0.6858,0.7699,0.0838,0.14400000000000002,0.8159,JRC
5849,4401,2M18535466+4450350,0.7088,0.7423,0.7574,-0.1072,-0.1755,1.6284,JRC
5850,4331,2M18535508-3058111,0.7863,0.9294,1.0086,0.0279,0.0181,1.1866,JRC
5851,4331,2M18540192-3033092,0.9341,1.0325,1.0678,0.0082,0.0779,1.5643,JRC
5852,4409,2M18541286+4339419,0.9045,1.0204,1.0907,-0.013000000000000001,0.0115,1.4462,JRC
5853,5003,2M18541762+4656470,0.6782,0.8111,0.8924,0.0814,0.1329,0.8590000000000001,JRC
5854,4331,2M18541964-3046431,0.8684,0.965,1.0174,0.0492,-0.0203,1.0661,JRC
5855,5003,2M18542226+4715490,0.9353,1.0642,1.1315,0.0674,0.1105,0.6699,JRC
5856,4383,2M18542367-2911502,0.7956,0.9151,0.9924,0.0773,0.1195,1.1593,JRC
5857,4331,2M18543205-3047488,0.8539,0.9183,0.9887,-0.0457,-0.0442,1.4134,JRC
5858,5029,2M18544163-0028457,0.5162,0.6615,0.7453,0.0565,0.1407,0.8398,JRC
5859,4331,2M18544747-3049382,0.5618,0.5953,0.6573,-0.1415,-0.1803,1.6449,JRC
5860,4401,2M18544916+4512355,0.4818,0.6293,0.7151,0.0637,0.139,0.5292,JRC
5861,5029,2M18545436+0107177,0.7214,0.8204,0.8724,-0.0768,-0.0521,1.3976,JRC
5862,4382,2M18545643-2847156,0.9069,0.9640000000000001,1.004,0.0396,0.028999999999999998,1.5121,JRC
5863,4331,2M18550175-3037120,0.8691,0.9284,0.9859,0.0396,-0.0419,1.0981,JRC
5864,4406,2M18551768+4844150,0.8137,0.8047,0.8069,0.0022,-0.009000000000000001,1.659,JRC
5865,4331,2M18552958-3024306,0.9786,0.9615,1.0176,-0.0216,-0.0824,1.2484,JRC
5866,4312,2M18555121+0322311,0.9579,0.7438,0.6997,-0.0441,-0.214,1.6433,JRC
5867,4331,2M18555231-3032258,0.9334,1.022,1.0624,0.0404,0.0885,0.9133,JRC
5868,5029,2M18555910-0003395,0.9739,0.9153,0.9935,0.0593,-0.0973,1.2491,JRC
5869,4247,2M18562579-0455266,0.9519,0.9901,1.0592,0.0433,0.0045,1.2966,JRC
